Date,Close,High,Low,Open,Volume,Symbol
2023-05-17,171.2023162841797,171.44023905579192,168.9518675962068,170.23076300297444,57951600,AAPL
2023-05-18,173.54202270507812,173.73038835732433,171.09329948055986,171.50967954625827,65496700,AAPL
2023-05-19,173.65106201171875,174.8704617599002,173.43295602393476,174.8704617599002,55772400,AAPL
2023-05-22,172.69932556152344,173.20494177332736,171.95578654636702,172.481219573557,43570900,AAPL
2023-05-23,170.08204650878906,171.88637487652753,169.80445985641978,171.63852857067366,50747300,AAPL
2023-05-24,170.35963439941406,170.93463964845503,169.05101376120967,169.61609547644804,45143500,AAPL
2023-05-25,171.49978637695312,172.40193570245913,170.21098217678988,170.92478096065437,56058300,AAPL
2023-05-26,173.918701171875,174.25578364207266,171.6186953371014,171.82689288847826,54835000,AAPL
2023-05-30,175.77261352539062,177.44805707235744,175.04890650518007,175.4355461600694,55964400,AAPL
2023-05-31,175.72305297851562,177.80496826079084,175.23726871202743,175.80236562165695,99625300,AAPL
2023-06-01,178.53857421875,178.56831456742498,175.4057930547119,176.16916396782793,68901800,AAPL
2023-06-02,179.39114379882812,180.21399530664334,177.71570043823277,179.47045642784687,61945900,AAPL
2023-06-05,178.03298950195312,183.35672418608127,176.50624753561252,181.05671795588958,121946500,AAPL
2023-06-06,177.6661834716797,178.56833268525313,175.9015035496613,178.41963092679066,64848400,AAPL
2023-06-07,176.2881622314453,179.6489581922576,175.79246952260962,176.90281634965245,61944600,AAPL
2023-06-08,179.0144805908203,179.2821437745567,175.9312711910467,176.36746808847172,50214900,AAPL
2023-06-09,179.40110778808594,180.66015634842165,179.0739487923587,179.93644924551378,48870700,AAPL
2023-06-12,182.20669555664062,182.30584013644759,179.4109969086846,179.70841552076647,54274900,AAPL
2023-06-13,181.73085021972656,182.56361030209754,180.86834978636662,181.22524912557424,54929100,AAPL
2023-06-14,182.36534118652344,182.8015531826157,180.45197462688512,181.79033583961464,57462900,AAPL
2023-06-15,184.4075927734375,184.91320900884034,182.19680756750913,182.3752648056927,65433200,AAPL
2023-06-16,183.3269805908203,185.37915556544473,182.68258615200966,185.12138568804832,101235600,AAPL
2023-06-20,183.41619873046875,184.4968202621219,182.82137659501507,182.82137659501507,49799100,AAPL
2023-06-21,182.375244140625,183.81274978200145,181.01703601018858,183.30713360389032,49515700,AAPL
2023-06-22,185.38906860351562,185.43864089866383,182.08775342754114,182.15715766621673,51245300,AAPL
2023-06-23,185.0718231201172,185.94424713129428,183.41621128242684,183.9515678810459,53079300,AAPL
2023-06-26,183.6739501953125,186.42999999051133,183.63428631385352,185.2205087707664,48088700,AAPL
2023-06-27,186.43991088867188,186.7670698420573,184.07050070567323,184.28860667459685,50730800,AAPL
2023-06-28,187.61968994140625,188.2640844107442,185.9839100562617,186.31105393141783,51216800,AAPL
2023-06-29,187.9567413330078,188.43261718372244,187.31234691859044,187.45114025988062,46347300,AAPL
2023-06-30,192.29901123046875,192.8046122965116,189.61235036422667,189.9791732182635,85069600,AAPL
2023-07-03,190.80203247070312,192.20979786240994,190.1080506189076,192.11065327577057,31458200,AAPL
2023-07-05,189.6817169189453,191.31749631682194,188.97782682736823,189.9196547937044,46920300,AAPL
2023-07-06,190.15760803222656,190.36580559694158,187.57009184775086,188.20457782150964,45094300,AAPL
2023-07-07,189.037353515625,191.01021583133178,188.60115666342472,189.76107572138073,46778000,AAPL
2023-07-10,186.9851837158203,188.3533002828443,185.42870151973196,187.62957811566648,59922200,AAPL
2023-07-11,186.4597625732422,187.66925393721883,184.99251645839882,187.53046059023825,46638100,AAPL
2023-07-12,188.13516235351562,190.04852841361162,186.8463586453628,188.04592619409223,60750200,AAPL
2023-07-13,188.89854431152344,189.54295381895912,188.1450969456968,188.85889555641208,41342300,AAPL
2023-07-14,189.04727172851562,189.53304086059518,187.99640569502964,188.59122781892412,41573900,AAPL
2023-07-17,192.31883239746094,192.64599134916114,190.1576046603519,190.2468257033596,50520200,AAPL
2023-07-18,192.06109619140625,192.65593350366643,190.76238369122416,191.6843800124933,48353800,AAPL
2023-07-19,193.41928100585938,196.52230675519328,190.99037488225764,191.4365103758755,80507300,AAPL
2023-07-20,191.4662628173828,194.77748634801802,190.84168518874347,193.40936968617578,59581200,AAPL
2023-07-21,190.2864990234375,193.29039530573385,189.58260879656223,192.42789492586837,71917800,AAPL
2023-07-24,191.0895233154297,193.230919269526,190.5938306479448,191.7438412670713,45377800,AAPL
2023-07-25,191.9520263671875,192.7649696142135,191.25805964859208,191.66453127210508,37283200,AAPL
2023-07-26,192.82443237304688,193.95461096026835,191.65460503159764,192.0015807949404,47471900,AAPL
2023-07-27,191.55548095703125,195.50119046422063,190.89125457942112,194.33136299756583,47460200,AAPL
2023-07-28,194.14297485351562,194.93608607706628,192.4675313646912,192.99296433573411,48291400,AAPL
2023-07-31,194.7576446533203,194.7973085377491,193.57789369266726,194.37100498050742,38824100,AAPL
2023-08-01,193.92489624023438,195.03524303340677,193.5977372471017,194.5494738750641,35175100,AAPL
2023-08-02,190.92098999023438,193.4985827896997,190.1972829299724,193.3597894476311,50389300,AAPL
2023-08-03,189.5231475830078,190.71280705310875,189.04728682043563,189.91971082460205,61235200,AAPL
2023-08-04,180.42222595214844,185.76579240309633,180.35282171627148,183.92181504025928,115799700,AAPL
2023-08-07,177.3092803955078,181.5524085909385,175.82220233279125,180.56102321579414,97576100,AAPL
2023-08-08,178.25108337402344,178.71703568412062,176.05020675575068,178.14203038384454,67823000,AAPL
2023-08-09,176.6549530029297,179.3713391045639,175.48511045638642,179.31185840559957,60378500,AAPL
2023-08-10,176.4368438720703,179.1928938087059,176.07003615011226,177.93383023619305,54686900,AAPL
2023-08-11,176.4964141845703,177.32037701982404,175.26544597344693,176.02984778529373,51988100,AAPL
2023-08-14,178.15428161621094,178.38260392804418,176.01991561712387,176.67511718788185,43675600,AAPL
2023-08-15,176.15887451171875,178.174103062697,175.76179096239193,177.57847773870674,43622600,AAPL
2023-08-16,175.28529357910156,177.24094603057796,175.2157956243564,175.84121662599503,46964900,AAPL
2023-08-17,172.73399353027344,176.218449670705,172.21777275650916,175.85114660071363,66062900,AAPL
2023-08-18,173.22042846679688,173.82599075554495,170.70883778094841,171.04636032936088,61114200,AAPL
2023-08-21,174.5605926513672,174.84849110751958,172.47588124297116,173.79620604217206,46311900,AAPL
2023-08-22,175.94049072265625,176.38721354501158,174.96762533098521,175.77172944077836,42084200,AAPL
2023-08-23,179.8021697998047,180.22904900558675,177.03247644679308,177.2210964343875,52722800,AAPL
2023-08-24,175.0966796875,179.78233860000068,174.72936147404116,179.355459364837,54945800,AAPL
2023-08-25,177.31045532226562,177.84651968096887,174.54076169805765,176.08940889849805,51449600,AAPL
2023-08-28,178.8789520263672,179.27603559399373,177.25088516267095,178.77967356057698,43820700,AAPL
2023-08-29,182.7803497314453,183.55467328918405,178.19396940518234,178.39251118833664,53003900,AAPL
2023-08-30,186.28466796875,186.48322490340712,183.39585240180426,183.59439418869403,60813900,AAPL
2023-08-31,186.50306701660156,187.7439721096439,186.11590523348306,186.47328650618994,60794500,AAPL
2023-09-01,188.08151245117188,188.53815704908098,186.91009015003394,188.11129296200212,45732600,AAPL
2023-09-05,188.31973266601562,188.59769416370813,186.2449432197517,186.91006645692772,45280000,AAPL
2023-09-06,181.57916259765625,187.47594597496703,180.14963751857883,187.02920802693,81755800,AAPL
2023-09-07,176.26808166503906,176.91336139268128,172.27732670257566,173.90539355501954,112488800,AAPL
2023-09-08,176.88356018066406,178.92858440411607,176.4963984153427,177.05233659559462,65551300,AAPL
2023-09-11,178.05499267578125,178.98815574028976,176.04968578063105,178.75983344187836,58953100,AAPL
2023-09-12,175.01727294921875,178.81940831086655,173.54804542949864,178.18406545251986,90370200,AAPL
2023-09-13,172.9424591064453,176.00997270905043,172.71412167424248,175.22571224634177,84267900,AAPL
2023-09-14,174.46133422851562,174.81871550108795,172.3170465930817,172.73398888645488,60895800,AAPL
2023-09-15,173.73663330078125,175.2157976120051,172.55530438661506,175.1959388893145,109205100,AAPL
2023-09-18,176.6750946044922,178.0748391046168,174.88818834345716,175.1959303652364,67257600,AAPL
2023-09-19,177.76710510253906,178.32302815377042,175.84121799808253,176.22837977645918,51826900,AAPL
2023-09-20,174.21315002441406,178.3925098170354,174.1237933470795,177.95570880879336,58436200,AAPL
2023-09-21,172.66448974609375,175.01725608596104,172.59500693822505,173.27998896827123,63047900,AAPL
2023-09-22,173.5182342529297,175.79158086544706,172.7836281326413,173.39911221131908,56725400,AAPL
2023-09-25,174.79885864257812,175.6823824720043,172.88289328236814,172.93253251615403,46172700,AAPL
2023-09-26,170.7088623046875,173.9252790597111,170.41104201128215,173.5480541593157,64588900,AAPL
2023-09-27,169.18995666503906,171.78096710415326,167.8200077433672,171.36402481079512,66921800,AAPL
2023-09-28,169.44808959960938,170.77833634094375,166.4004191519846,168.1079059220852,56294400,AAPL
2023-09-29,169.96429443359375,171.81076180692196,169.10061419351356,170.76839850543928,51814200,AAPL
2023-10-02,172.4857940673828,173.03179529398386,169.6863051315917,169.9742035727841,52164500,AAPL
2023-10-03,171.14561462402344,172.36667607241205,169.5771240058018,171.0066338674304,49594600,AAPL
2023-10-04,172.39645385742188,172.9424550881848,169.72602386786275,169.84514590084152,53020300,AAPL
2023-10-05,173.63739013671875,174.1734545294483,171.42360430666272,172.52552875349963,48527900,AAPL
2023-10-06,176.1986083984375,176.69497045530053,171.91995474415313,172.53545399514545,57224100,AAPL
2023-10-09,177.68768310546875,177.74724412480685,174.52089096334598,175.52353680032698,42390800,AAPL
2023-10-10,177.092041015625,178.41236580749592,176.6552400140717,176.80415770883764,43698000,AAPL
2023-10-11,178.49179077148438,178.54143000452555,176.30780084757703,176.90342620076967,47551100,AAPL
2023-10-12,179.3951873779297,181.01331743803624,177.73732472140046,178.759844529376,56743100,AAPL
2023-10-13,177.54872131347656,180.60629838312414,176.84388049788197,180.10001451689263,51427100,AAPL
2023-10-16,177.41964721679688,177.7770284883398,175.22572035442593,175.46397958471027,52517000,AAPL
2023-10-17,175.861083984375,177.12184794550885,173.52819122938874,175.36472188998187,57549400,AAPL
2023-10-18,174.5605926513672,176.28793794498117,173.83590833900334,174.30248985254676,54764400,AAPL
2023-10-19,174.18338012695312,176.54605322348112,173.91534037415258,174.75914678442408,59302900,AAPL
2023-10-20,171.6221466064453,174.14365914589465,171.38388737014972,174.03445888939677,64189300,AAPL
2023-10-23,171.74127197265625,172.7439178760632,168.69360166729962,169.66648220683237,55980100,AAPL
2023-10-24,172.1780548095703,172.40637709061713,170.2025285754243,171.79089305137515,43816600,AAPL
2023-10-25,169.85511779785156,171.8008487599163,169.4083797866938,170.62944146713008,57157000,AAPL
2023-10-26,165.6757049560547,170.13304109397222,164.46458048468762,169.13038017633548,70625300,AAPL
2023-10-27,166.9960479736328,167.73066925493364,165.6161620916175,165.69558183671225,58499100,AAPL
2023-10-30,169.05096435546875,169.92456632823416,167.6412980843576,167.79021577395145,51131000,AAPL
2023-10-31,169.52749633789062,169.6565401685357,166.67836791176023,168.11782995408234,44846000,AAPL
2023-11-01,172.70419311523438,172.96229589848681,168.88219970872248,169.75580166398598,56934900,AAPL
2023-11-02,176.27801513671875,176.48647870246754,174.18336680542194,174.2429278242073,77334800,AAPL
2023-11-03,175.3647003173828,175.53347673875106,172.08872301559984,172.97224682902157,79763700,AAPL
2023-11-06,177.92593383789062,178.1244756256995,174.92791800211177,175.09667927913767,63841300,AAPL
2023-11-07,180.49710083007812,181.1125849169399,177.66783112206795,177.87629469765844,70530000,AAPL
2023-11-08,181.55929565429688,182.1152186825965,180.26875139702054,181.02323134779837,49340300,AAPL
2023-11-09,181.0828094482422,182.78035920210118,180.4871689201494,181.62881074103257,53763500,AAPL
2023-11-10,185.2875518798828,185.4565506612299,182.43468499907056,182.87206148972973,66133400,AAPL
2023-11-13,183.69711303710938,184.91976812620925,183.11063780884533,184.7110299042217,43627500,AAPL
2023-11-14,186.32135009765625,186.987349680322,185.18815428767326,186.579792942837,60108400,AAPL
2023-11-15,186.887939453125,188.36905250310778,186.65931635404164,186.72890587030213,53790500,AAPL
2023-11-16,188.57781982421875,189.82035984023278,187.52413314974999,188.43865594913416,54412900,AAPL
2023-11-17,188.5579071044922,189.24379151892643,187.44459626814825,189.11456252266416,50922700,AAPL
2023-11-20,190.3074188232422,190.7646802061248,188.74679650771577,188.75673136709773,46505100,AAPL
2023-11-21,189.50225830078125,190.37701130719432,188.60763557529475,190.26766718139268,38134500,AAPL
2023-11-22,190.1682586669922,191.77858564632436,189.69112755602794,190.3471923134316,39617700,AAPL
2023-11-24,188.83624267578125,189.76068506922263,188.1205384889839,189.73086532541635,24048300,AAPL
2023-11-27,188.65731811523438,189.53207108953595,187.77263028176083,188.78654712309,40552600,AAPL
2023-11-28,189.263671875,189.9396214691522,188.26963995303524,188.64737693705334,38415400,AAPL
2023-11-29,188.2398223876953,190.9435904601538,187.84221568139642,189.76069003248776,43014200,AAPL
2023-11-30,188.81634521484375,189.18414731016307,187.06685463459638,188.70700110559565,48794400,AAPL
2023-12-01,190.0986785888672,190.41676093068807,188.1006646303825,189.19410585978827,45679300,AAPL
2023-12-04,188.29946899414062,188.91577913023963,186.33128993843854,188.84618961175903,43389500,AAPL
2023-12-05,192.26565551757812,193.23980256929687,189.0449865799245,189.07482149235318,66628400,AAPL
2023-12-06,191.1722412109375,193.59766654612127,190.9634878174767,193.2895190534562,41089700,AAPL
2023-12-07,193.11058044433594,193.8362194805571,192.43463086867496,192.4744006383907,47477700,AAPL
2023-12-08,194.54197692871094,194.82030462884575,192.5141434931892,193.0409791518531,53377300,AAPL
2023-12-11,192.027099609375,192.33526227849603,190.2776087030193,191.95752525473316,60943700,AAPL
2023-12-12,193.5479736328125,193.5579084922386,190.5758125501861,191.92769665062553,52696900,AAPL
2023-12-13,196.77854919433594,196.81830379403195,193.68710957348847,193.92566750710878,70404200,AAPL
2023-12-14,196.92767333984375,198.4286561477334,194.9893140401918,196.83821410318075,66831600,AAPL
2023-12-15,196.39089965820312,197.2159328291742,195.82429416614897,196.3511298862745,128256700,AAPL
2023-12-18,194.7209014892578,195.45649052996882,193.2298536912898,194.9197048287757,55751900,AAPL
2023-12-19,195.7646484375,195.77458329630363,194.72091188963017,194.98930475456203,40714100,AAPL
2023-12-20,193.66725158691406,196.50023361616374,193.66725158691406,195.72488988877126,52242800,AAPL
2023-12-21,193.5181121826172,195.90379770975298,192.34516188676014,194.9296507492267,46482500,AAPL
2023-12-22,192.44459533691406,194.24379077463595,191.8183503425399,194.01515250091973,37122800,AAPL
2023-12-26,191.8978729248047,192.73285613100865,191.67918468017166,192.45452839560733,28919300,AAPL
2023-12-27,191.99725341796875,192.3451706464339,189.94955015213438,191.34120389827206,48087700,AAPL
2023-12-28,192.42469787597656,193.49825415286705,192.01714115491455,192.98135331561093,34049900,AAPL
2023-12-29,191.38096618652344,193.23980104114617,190.58573760932344,192.7427850763616,42628800,AAPL
2024-01-02,184.53207397460938,187.3153662175252,182.79251821875232,186.03305662356883,82488700,AAPL
2024-01-03,183.150390625,184.77066759112085,182.3352771284137,183.1205708792931,58414500,AAPL
2024-01-04,180.8243408203125,181.99729114451387,179.80048920928164,181.06289876138527,71983600,AAPL
2024-01-05,180.0987091064453,181.66928147459845,179.09474225448028,180.90388776119542,62303300,AAPL
2024-01-08,184.4525604248047,184.49233019548157,180.41679326133186,181.0032684531674,59144500,AAPL
2024-01-09,184.03506469726562,184.04499955584959,181.63944418662982,182.82234457021028,42841800,AAPL
2024-01-10,185.07879638671875,185.28753458558947,182.8223397938252,183.2497813853363,46792900,AAPL
2024-01-11,184.4823760986328,185.93366934185158,182.524132048394,185.42670336710847,49128400,AAPL
2024-01-12,184.81040954589844,185.6255229866903,184.08477050382692,184.9495734055796,40444700,AAPL
2024-01-16,182.53408813476562,183.16031793652851,179.85018978995151,181.07285998444632,65603000,AAPL
2024-01-17,181.58973693847656,181.83824490899738,179.22395137316974,180.18816351220838,47317400,AAPL
2024-01-18,187.50424194335938,188.01119275141858,184.72094959289208,184.979392426226,78005800,AAPL
2024-01-19,190.41676330566406,190.8044351704297,187.693125392904,188.20007624137466,68741000,AAPL
2024-01-22,192.73284912109375,194.16425751836653,191.11257223144145,191.15234200232317,60133900,AAPL
2024-01-23,194.01515197753906,194.58175747905844,192.67321792314553,193.8561183903394,42355600,AAPL
2024-01-24,193.33920288085938,195.20798769039715,193.18015413797895,194.25371040083746,53631300,AAPL
2024-01-25,193.0111846923828,195.0986578845498,191.95751323703675,194.0549212884663,54822100,AAPL
2024-01-26,191.27162170410156,193.59765277461963,190.79449062577763,193.11058683739938,44594000,AAPL
2024-01-29,190.58575439453125,191.05295065599338,188.44859162482356,190.8640821459055,47145600,AAPL
2024-01-30,186.91775512695312,190.65532484477694,186.35116482109103,189.80045678886228,55859400,AAPL
2024-01-31,183.2994842529297,185.98338263365994,183.24979478995033,185.92372797618197,55467800,AAPL
2024-02-01,185.74481201171875,185.83427124755644,182.72296153753896,182.8919451500293,64885400,AAPL
2024-02-02,184.7408447265625,186.21200777158808,178.18022776276848,178.78658786144558,102518000,AAPL
2024-02-05,186.55990600585938,188.120543422021,184.73089088840356,187.02710222804,69668800,AAPL
2024-02-06,188.17025756835938,188.18019242781668,185.6553578627436,185.74481710103248,43490800,AAPL
2024-02-07,188.27960205078125,189.9098139006124,187.48437342868021,189.5022571462235,53439000,AAPL
2024-02-08,187.19610595703125,188.40881099372643,186.23189374257132,188.25971226684047,40962000,AAPL
2024-02-09,187.9624786376953,189.0971204380579,187.11646725876852,187.76340641648085,45155200,AAPL
2024-02-12,186.27044677734375,187.78330749959082,185.91213805857674,187.53448242231033,41781900,AAPL
2024-02-13,184.1703643798828,185.33487911795885,182.64755610649428,184.89694454758455,56529500,AAPL
2024-02-14,183.28456115722656,184.65808055839094,181.5826059912504,184.44907598078342,54630500,AAPL
2024-02-15,182.9959259033203,183.62296999377594,180.4977274519665,182.68738521978767,65434500,AAPL
2024-02-16,181.45321655273438,183.98128811611298,180.81622489348007,182.55800062284032,49701400,AAPL
2024-02-20,180.70672607421875,181.5726325042779,179.15405998428736,180.93564089848354,53665600,AAPL
2024-02-21,181.46316528320312,182.03047857973698,179.8109630738625,181.08494629412857,41529700,AAPL
2024-02-22,183.50352478027344,184.09076354210745,181.60251261136847,182.6177080564135,52292200,AAPL
2024-02-23,181.6622314453125,184.1703774935557,181.37358582743232,184.14051969682032,45119700,AAPL
2024-02-26,180.30862426757812,181.90109579673225,179.80101134340092,181.38355052297356,40867400,AAPL
2024-02-27,181.77169799804688,183.05562869813585,178.71611879819,180.24888975946536,54318900,AAPL
2024-02-28,180.5673828125,182.25939032452453,179.28345207788615,181.6522565198894,48953900,AAPL
2024-02-29,179.90054321289062,181.71199718953457,178.6862755375109,180.41810366151438,136682600,AAPL
2024-03-01,178.81565856933594,179.68156498512658,176.54637506189474,178.70617492699984,73488000,AAPL
2024-03-04,174.277099609375,176.0686281128373,172.9732433768994,175.3221528407019,81510100,AAPL
2024-03-05,169.3204803466797,171.23145507958293,168.82283020205665,169.9574719243141,95132400,AAPL
2024-03-06,168.3251953125,170.43524244414468,167.88726071561,170.25608047856306,68587700,AAPL
2024-03-07,168.20574951171875,169.92761476617306,167.6981518296525,168.35503848083317,71765100,AAPL
2024-03-08,169.9276123046875,172.88365534695112,168.1460314883945,168.20574707517525,76114600,AAPL
2024-03-11,171.93812561035156,173.56046994775534,171.24141844268888,172.12723509594798,60139500,AAPL
2024-03-12,172.41587829589844,173.21212162678884,170.20631026653984,172.33625244410158,59825400,AAPL
2024-03-13,170.3257598876953,172.37607625258147,169.95748841772314,171.9580519129805,52488700,AAPL
2024-03-14,172.18695068359375,173.49079163745046,171.24141844268888,172.0973773021251,72913500,AAPL
2024-03-15,171.80873107910156,171.80873107910156,169.4896795825833,170.36554869703198,121664700,AAPL
2024-03-18,172.90357971191406,176.87483361469177,172.70452267737835,174.7448914522954,75604200,AAPL
2024-03-19,175.2524871826172,175.77999515234478,172.2168180823409,173.52065910891577,55215200,AAPL
2024-03-20,177.830322265625,177.830322265625,174.26714497871419,174.89418909629194,53423100,AAPL
2024-03-21,170.5646209716797,176.65586961417029,170.03711298613993,176.2179350177799,106181300,AAPL
2024-03-22,171.47035217285156,172.23673773536032,169.26078406375387,170.95279171103329,71106600,AAPL
2024-03-25,170.04708862304688,171.1319624728949,168.65365887534398,169.76840571092222,54288300,AAPL
2024-03-26,168.91241455078125,170.61436949811346,168.78302065654685,169.20104494513856,57388400,AAPL
2024-03-27,172.49551391601562,172.78415954350993,169.31055559917013,169.60914876354798,60273300,AAPL
2024-03-28,170.67408752441406,171.42056273337485,169.70864503919194,170.94282285202152,65672700,AAPL
2024-04-01,169.2309112548828,170.4451788535061,168.68349304450714,170.38546326457012,46240500,AAPL
2024-04-02,168.04649353027344,168.54414366405445,167.43935975957754,168.28537106183597,49329500,AAPL
2024-04-03,168.8527069091797,169.87786510696628,167.78774337767854,167.9967479570679,47691700,AAPL
2024-04-04,168.026611328125,171.11203328162168,168.026611328125,169.48968886138192,53704400,AAPL
2024-04-05,168.7830352783203,169.5892261323792,168.15599119757314,168.79298281447828,42055200,AAPL
2024-04-08,167.65835571289062,168.40483104125352,167.4493511257135,168.23563178927415,37425500,AAPL
2024-04-09,168.8726043701172,169.2806811483862,167.55881583801002,167.90716183961618,42451200,AAPL
2024-04-10,166.99148559570312,168.29532657810816,166.3246362072623,168.0066961691415,49709300,AAPL
2024-04-11,174.2173614501953,174.63540094951088,167.36970557110288,167.54885233902874,91070300,AAPL
2024-04-12,175.7202911376953,177.52178245719062,173.39129181372058,173.44104468475973,101593300,AAPL
2024-04-15,171.87841796875,175.7999037342719,171.68930847441092,174.53586805138283,73531800,AAPL
2024-04-16,168.583984375,172.94338974194338,167.47920033817573,170.94284143183614,73711200,AAPL
2024-04-17,167.21046447753906,169.84800441976404,167.21046447753906,168.81289870293196,50901200,AAPL
2024-04-18,166.2549591064453,167.8474456964944,165.7672716683895,167.24031189258443,43122900,AAPL
2024-04-19,164.2245635986328,165.6179780634261,163.3088890664717,165.42888374733738,67772100,AAPL
2024-04-22,165.06060791015625,166.47393259764522,163.9956444231876,164.74211969252124,48116400,AAPL
2024-04-23,166.11561584472656,166.26492000363532,164.14492548116624,164.57291251221173,49537800,AAPL
2024-04-24,168.2256622314453,168.50434510258808,165.42887079721268,165.75730653407012,48251800,AAPL
2024-04-25,169.09158325195312,169.80820075027214,167.3597550998357,168.73327450279362,50558300,AAPL
2024-04-26,168.5043487548828,170.53475474394267,168.38490238817732,169.081624768213,44838400,AAPL
2024-04-29,172.68460083007812,175.20270935632288,172.28648678772151,172.55520693212748,68169400,AAPL
2024-04-30,169.52951049804688,174.1676137755898,169.20105955998108,172.51541154910535,65934800,AAPL
2024-05-01,168.5043487548828,171.89832652202932,168.31523926242042,168.78303163206596,50383100,AAPL
2024-05-02,172.21682739257812,172.6049939419865,170.08688513916925,171.69926693100732,94214900,AAPL
2024-05-03,182.5181884765625,186.12117099096088,181.80157098826203,185.77280978325868,163224100,AAPL
2024-05-06,180.8560333251953,183.3343214775735,179.5720873686165,181.4930249418685,78569700,AAPL
2024-05-07,181.54278564453125,184.0310366275269,180.46787458450643,182.58785409480518,77305800,AAPL
2024-05-08,181.88119506835938,182.20964601288568,180.59724908638574,181.9906787165348,45057100,AAPL
2024-05-09,183.70260620117188,183.792179594264,181.2541604804327,181.70204263297254,48983000,AAPL
2024-05-10,182.43685913085938,184.47001925959685,181.51994258592455,184.280653249985,50759500,AAPL
2024-05-13,185.65602111816406,186.47328168344126,184.00157793065927,184.81883849593646,72044800,AAPL
2024-05-14,186.80215454101562,187.66925062518712,185.66597383097238,186.88188838827716,52393600,AAPL
2024-05-15,189.0845184326172,190.01139602124525,186.7423838683229,187.28058361009533,70400000,AAPL
2024-05-16,189.2041015625,190.45989075478766,189.02471179656044,189.83199615864385,52845200,AAPL
2024-05-17,189.23399353027344,190.17084727488813,188.54630236847427,188.87519880271202,41282900,AAPL
2024-05-20,190.40008544921875,191.27714266640717,188.37688635675946,188.69582178398366,44361300,AAPL
2024-05-21,191.70570373535156,192.08442053272114,190.28048580582154,190.44991454290118,42309400,AAPL
2024-05-22,190.2605438232422,192.17412585880137,189.63266445026173,191.625965130265,34648500,AAPL
2024-05-23,186.2540283203125,190.3602230291439,186.00486572472462,190.34028576334703,51005900,AAPL
2024-05-24,189.3436279296875,189.94162421863646,187.41012383078694,188.1875250894915,36294600,AAPL
2024-05-28,189.3535919189453,192.35350378297326,188.46657377923762,190.86848939299406,52280100,AAPL
2024-05-29,189.65260314941406,191.60604467860838,188.87521703261189,188.97488815842905,53068000,AAPL
2024-05-30,190.6492462158203,191.53626445370173,189.99146851693155,190.12102272627732,49947900,AAPL
2024-05-31,191.6060333251953,191.92496874276912,189.27387511297837,190.79874896001851,75158300,AAPL
2024-06-03,193.38006591796875,194.33685694398167,191.8751293663799,192.25384615761888,50080500,AAPL
2024-06-04,193.69898986816406,194.66574186569684,192.38340418619828,193.98801176077237,47471400,AAPL
2024-06-05,195.21389770507812,196.24044634116564,194.2172473626493,194.74547082752238,54156800,AAPL
2024-06-06,193.82855224609375,195.84179017422778,193.5195930765027,195.03450583879902,41181800,AAPL
2024-06-07,196.23048400878906,196.28031956711487,193.48969558531903,193.99798178181695,53103900,AAPL
2024-06-10,192.4730987548828,196.63910486677477,191.50634675889475,196.2404356269631,97262100,AAPL
2024-06-11,206.45611572265625,206.46609195915696,192.9814138224934,193.00133588013964,172373300,AAPL
2024-06-12,212.35630798339844,219.46241499269527,206.20696163392407,206.67538853844061,198134300,AAPL
2024-06-13,213.52236938476562,216.02395620562416,210.89121315624297,214.02069454325613,97862700,AAPL
2024-06-14,211.77822875976562,214.44924427717243,210.59221246372425,213.13367378271622,70122700,AAPL
2024-06-17,215.94422912597656,218.21659070332575,212.0074632920053,212.65527993528355,93728300,AAPL
2024-06-18,213.5721893310547,217.89766325641614,212.28651711595563,216.86113841241473,79943300,AAPL
2024-06-20,208.97763061523438,213.5223688231627,208.1504242370716,213.21339445126264,86172500,AAPL
2024-06-21,206.7949981689453,211.18025387128242,206.4162661482939,209.68527826262047,246421400,AAPL
2024-06-24,207.44281005859375,211.9875333707341,205.89799892378585,207.02421872275744,80727000,AAPL
2024-06-25,208.36968994140625,210.67194975002218,207.91122410230182,208.44940858434205,56713900,AAPL
2024-06-26,212.5356903076172,214.1402980033581,209.9344322470105,210.79155216910215,66213200,AAPL
2024-06-27,213.3828582763672,215.01736433595826,211.63872006367095,213.97087836680484,49772700,AAPL
2024-06-28,209.91448974609375,215.34624626528088,209.5955695452833,215.04724812174294,82542700,AAPL
2024-07-01,216.02395629882812,216.78140506529675,211.2101334408119,211.37956216985054,60402900,AAPL
2024-07-02,219.5321807861328,219.64181293490427,214.3795002092306,215.42597092933886,58046200,AAPL
2024-07-03,220.80789184570312,220.80789184570312,218.29632866276663,219.26308073535034,37369800,AAPL
2024-07-05,225.5818328857422,225.69146503075916,220.90754038733803,220.90754038733803,60412400,AAPL
2024-07-08,227.056884765625,227.08678305881674,222.50218547217585,226.32931907748747,59085900,AAPL
2024-07-09,227.9139862060547,228.631575647805,225.6117264169712,227.1664984715379,48076100,AAPL
2024-07-10,232.19960021972656,232.29927134034506,228.48209857735924,228.5319341376685,62627700,AAPL
2024-07-11,226.80772399902344,231.61157070495582,225.01375035477759,230.61492037011672,64710600,AAPL
2024-07-12,229.76776123046875,231.86073301422448,227.91399100155513,228.1531925563972,53046500,AAPL
2024-07-15,233.61483764648438,236.43535998230433,232.3092281117703,235.68787221439834,62631300,AAPL
2024-07-16,234.03343200683594,235.47857190808813,231.55176727169922,234.2128217621178,43234300,AAPL
